url,title,description,category,type,offer_type,price,company_name,detail,dimension,limit,category_aws
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=758,涉诈人群识别评分,涉诈人群识别评分，评分范国为0~99，分值越大，则该用户涉诈程度越高,金融业,API数据,平台内交付,1元/次,北京众联云智慧科技有限公司,"1.通过收集和分析用户的交易行为、社交网络信息等多维度数据，基于大数据和人工智能技术开发风险评估模型，输出用户的涉诈风险等级。评分范围为0~99，分值越大，则该用户涉诈的程度越深

2.可广泛应用于金融业务中的风险评估，客户运营等场景

3.查询报价按阶梯式收费

",4,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=756,启无忧,启无忧是数据模型评分，对查询者自身能力进行分析、量化评分的产品。,金融业,API数据,平台内交付,0.6元/次,北京银融致信科技有限公司,"![启无忧.jpg](/api/dstp/data-asset-
server/oss/download?key=0737db0d-023d-4e67-8a88-624b21e2b5a9)

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=752,智优分,智优分是大数据模型对查询者能力进行分析、量化评分的产品。,金融业,API数据,平台内交付,0.6元/次,北京银融致信科技有限公司,"智优分是大数据模型对查询者能力进行分析、量化评分的产品。

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=753,智薪分,智薪分是通过大数据模型对查询者进行量化分析评分的产品。,金融业,API数据,平台内交付,0.65元/次,北京银融致信科技有限公司,"![智薪分.jpg](/api/dstp/data-asset-
server/oss/download?key=86ca7cb4-b383-43c8-ae05-022b0ba7b548)

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=755,睿智分,睿智分是通过大数据模型对查询者分析、量化评分的产品。可用于组合策略、准入模型因子。,金融业,API数据,平台内交付,0.6元/次,北京银融致信科技有限公司,"![睿智分.jpg](/api/dstp/data-asset-
server/oss/download?key=a1134acf-0578-4dce-b7d9-c888c9779d07)

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=754,知行分,知行分是通过大数据模型对查询者能力进行分析、量化评分的产品。,金融业,API数据,平台内交付,0.6元/次,北京银融致信科技有限公司,"![知行分.jpg](/api/dstp/data-asset-
server/oss/download?key=cabc58fd-1fad-4667-a5d9-613fc4b18277)

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=759,企业基本信息查询,企业基本信息查询,金融业,API数据,平台内交付,0.1元/次,中胜信用管理有限公司,"通过统一社会信用代码/企业名称/工商注册号，来查询企业的企业名称、曾用名、统一社会信用代码、注册号、组织机构代码、企业英文名
企业官网、法定代表人、成立日期、企业类型、经营状态、登记状态代码、注册资本、注册资本币种、注册资本币种代码、经营业务范围、地址、经营期限自、经营期限至、核准日期、注销日期、吊销日期、死亡时间、登记机关等基本信息

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=522,鲸智分,鲸智分是对客群进行数据标签化有效分层的一款量化评分产品，依据多维度对客群进行维度划分、属性定义、模型评分等分析，最终已评分和标签进行数值化。,金融业,API数据,平台内交付,2元/次,北京银融致信科技有限公司,"![鲸智分产品logo-2023-10-23.png](/api/dstp/data-asset-
server/oss/download?key=54cb928b-bcfe-4783-9049-d3ca66fd9893)

鲸智分是客群分层分析大数据模型的量化评分产品，可以根据需求方业务场景进行开发定制，将客群资质和层级进行多元、多维度分析，并进行评分数值化，输出标签分值数据，使客群属性和画像更加符合业务需要，从而提升客群分析效果，助力客户核心业务前筛研判和发展。

",1,"

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=483,身份证号授权查询,通过授权平台 进行身份证号授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,98元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=482,生日信息授权查询,通过授权平台 进行生日信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,1元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=469,身份证归属省份查询,通过授权平台 进行身份证归属省份查询,信息传输、软件和信息技术服务业,API数据,平台内交付,0.5元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=466,性别信息授权查询,通过授权平台 进行性别信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,0.1元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=467,年龄信息授权查询,通过授权平台 进行年龄信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,0.3元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=470,星座信息授权查询,通过授权平台 进行星座信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,0.1元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=468,生肖信息授权查询,通过授权平台 进行生肖信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,0.1元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=465,出生日期信息授权查询,通过授权平台 进行出生日期信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,1元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=471,手机号信息授权查询,通过授权平台 进行手机号信息授权查询,信息传输、软件和信息技术服务业,API数据,平台内交付,10元/次,北京国际大数据交易有限公司,"**【身份证号码解析算法服务】产品说明书**

一、产品名称：

身份证号码解析算法服务-生日信息/性别信息/年龄信息/生肖信息/天干地支信息/签发地信息/星座信息

二、产品类别：数据服务

三、产品简介：

身份证号码解析算法服务，根据身份证号码编制规则，识别相关信息。

四、产品介绍：

获取身份证号码本人授权后，可通过用户输入的身份证号码信息，调用算法服务，根据身份证号码编制规则，准确的获取个人生日/性别/年龄/生肖/天干地支/签发地/星座信息

五、使用限制说明：

需身份证号码本人授权后使用本服务

六、数据来源：

自有产品，用户本人进行平台注册并核验身份时输入的身份证号码信息（注：用户与平台需签署过隐私政策的个人信息，其中涉及个人敏感信息需单独同意）

七、交付形态：API

八、交付方式：

交易平台内调用

",1,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=319,港口信息,港口信息通过输入港口名称，展示港口的详细信息。帮助相关人员获取关于港口的实时 准确的信息、港口的未来船舶到港详情情况，以便更好地规划航行、进出港口和进行 货物装卸等操作,信息传输、软件和信息技术服务业,API数据,平台外交付,,龙船（北京）科技有限公司,"港口信息旨在提供关于港口的详细、实时和准确的信息，必要的数据和工具，以支持船舶的进出港操作、航行规划和货物管理

1\. 港口基本信息（提供港口的基本信息，包括港口名称、位置、地理坐标、所在国家和地区等。这些信息有助于准确标识和定位港口。）

2\. 港口运营情况（提供有关港口运营情况的数据，如港口的繁忙程度、货物吞吐量、船舶进出港情况等。这些数据有助于船务管理人员了解港口的工作负荷和运营状态）

3\. 航行条件（提供有关港口的航行条件，包括进出港口的导航要点、水深、潮汐信息、风力风向等。这些数据帮助船员在航行中考虑安全性和可行性）

4\. 到港船舶（提供未来七天内到达该港口的船舶信息，这些信息有助于相关人员提前准备相应的服务，货主可提前安排货物接收）

",40,"

无

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=307,船舶AIS数据,输入船名/MMSI/IMO/呼号，即可返回完整的AIS数据。AIS数据包含了船舶位置、速度 航向、船舶信息、时间戳等完整的信息，具有实时和强交互的特点。基于此信息， 可展开业务分析,信息传输、软件和信息技术服务业,API数据,平台外交付,,龙船（北京）科技有限公司,"可通过输入船舶的船名/MMSI/IMO/呼号，获得船舶完整的AIS数据。船舶的AIS数据包含了：

1\. 位置数据（通常使用经度和纬度坐标表示，该数据可以用于跟踪船舶的实时位置和轨迹）

2\. 速度和航向（展示船舶的行驶速度和在行驶过程中的船艏向、航迹向，该数据可以了解船舶的运动状态已经预测其未来的位置，以此进行预警提示）

3\. 船舶信息（包含船舶的各种信息，如船名、船籍国、船舶类型、尺寸等。这些信息有助于对船舶有全面详细的了解，区分识别不同船舶）

4\. 时间戳（记录数据生成的时间，对分析船舶运动和船舶行为的时间相关性非常重要）

5\. 航线和航段（通过分析连续的AIS数据，可以识别船舶的航线和不同航段，可作为评估航行习惯和分析航线效率的重要因素）

6\. 异常行为检测（通过监控AIS数据，可以检测到异常行为，如航速突然增加、位置异常等，有助于及时发现问题）

",47,"

执法船和敏感区域船舶禁用

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=308,船舶航线,船舶航线可用于帮助船舶规划、优化和定制航行路径，综合了传播类型、货物负载、 航行安全性、天气等多种因素以确保船舶能够在最安全、高效和经济的航线上航行。,信息传输、软件和信息技术服务业,API数据,平台外交付,,龙船（北京）科技有限公司,"船舶航线是为了优化船舶的航线选择，提高航行的安全性、效率和经济性。结合了导航技术、实时数据分析和预测模型，

为船舶船员和船务管理人员提供全面的航行支持。

1\. 航线查询：可查看固定时间段内船舶的航行路线

2\. 航线规划和优化：基于船舶尺寸、类型、货物负载和目的地等因素，产品会计算出最佳的航行路径，考虑航行时间、燃油消耗、航行安全性等多个方面

3\. 航线修订：上传已经制定的航线，结合天气、特殊区域等因素，做出风险预测，以此优化调整航线

4\. 航线分析：生成航行报告和数据报告，向船务管理人员提供船舶的航行历史、性能指标、节能效果等信息，以便做出决策

",29,"

无

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1741,融量智选基,多维度的公募基金经理和基金评价数据，为基金投资者提供投前到投后的全周期数据服务支持。,金融业,数据集,平台外交付,,融量数据科技（上海）有限公司,"融量拥有多维度的公募基金经理和基金评价数据，为基金投资者提供投前到投后的全周期数据服务支持。融量注重基金经理文本数据的挖掘，自研特色基金经理评价标签。对于定量模型分析模块，自研了适应资产配置的基金分类，并对于基金经理和基金的业绩表现，持仓以及业绩归因等维度进行了深度分析。

",1409,"

不可同行业竞争对手使用。

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1749,融量量化AlphaMind,"完整符合量化PIT历史数据，丰富的量化模型和因子数据处理经验,因子值科学处理,赋能量化多因子研究、策略构建与回测。",金融业,数据集,平台外交付,,融量数据科技（上海）有限公司,"融量拥有完整符合量化PIT历史数据，有着丰富的量化模型和因子数据处理经验，对因子值进行科学的处理，用户可直接使用干净的因子值，省去日常维护基础数据、计算处理的繁琐工作。对合作机构，免费提供机构版多因子研究框架平台源码，内含因子分析、多因子模型、组合优化等功能。

",594,"

不可同行业竞争对手使用。

",Financial Services Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1659,1-9批集采药品目录,收录整理目前国家前九批集采目录药品和规格信息,卫生和社会工作,数据集,平台内交付,1000元,北京拜森纳医疗信息科技有限公司,"国家组织药品联合采购办公室开展了药品集中采购工作，经过6年的持续性工作，日前已经发布了9批次的集采目录，覆盖324个药品，557个药品规格，整体的产品目录，指导着各地医疗机构的采购行为，同时也是医疗机构内要应用的指导目录。

",4,"

",Healthcare & Life Sciences Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1724,项目来访销售脱敏监测数据集,为全方位了解竞品核心优略势，竞争对手的产品和市场动态，判断竞争对手项目销售策略意图和调整方向，及时制定并调整新项目的定位和项目营销策略等提供数据依据。,房地产业,数据集,平台外交付,,中原（中国）房地产代理有限公司,"项目来访销售脱敏监测数据集，为需要做项目定位、项目进入、项目营销等研判分析活动的用户提供竞品项目来访销售监测数据；帮助用户全方位了解竞品核心优略势，竞争对手的产品和市场动态，快速判断竞争对手项目销售策略意图和调整方向；辅助用户及时制定、调整新项目的定位，在售项目的营销策略等

",9,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1733,历史地名数据产品,本产品是根据福州市1988年历史航片生产的正射影像叠加同时期的地名注记生成的数字产品,科学研究和技术服务业,数据集,平台外交付,,福州市勘测院有限公司,"本产品是根据福州市1988年历史航片生产的正射影像叠加同时期的地名注记生成的数字产品，通过影像纹理和历史地名展示记录城市记忆。在城市发展变化的过程中，城市面貌发生了变化，路名和地名这些承载城市记忆的元素也发生了变化，该数据产品准确、客观记录了城市发展过程中的某个瞬间，是城市可持续发展的一个记忆载体，产品可按自定义矩形进行分幅定制。

",1,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1615,卫星导航脱敏观测数据文件,对公司运营的所有卫星导航定位采集传感器采集到的观测数据，进行数据脱敏算法处理后，按站、按UTC天存储每个站点的脱敏观测数据文件。,电力、热力、燃气及水生产和供应业,数据集,平台外交付,,北京讯腾智慧科技股份有限公司,"卫星导航脱敏观测数据文件产品，可以为卫星导航定位服务商、科研机构提供卫星导航脱敏观测数据。文件长期存储。可用于事后数据处理，维持基准站网坐标框架，分析基准站数据质量变化趋势，导航卫星精密星历、钟差等产品的事后生产，坐标变化时间序列分析，地震的震前、震中、震后评估，分析对流层变化、电离层变化、降水量变化、地壳运动等。

",6,"

1、数据在未授权的情况下将会被限制使用，具体授权事宜需线下商议。

2、数据授权使用方，在未经讯腾公司授权的前提下，不得向第三方提供本产品。

3、数据授权使用方，不得纰漏数据保密信息，不得转发数据服务流。

4、数据采用点对点专线形式保证传输安全。

5、用户在平台采购数据产品，需要签署线下合同。

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1577,2020年乡镇人口普查空间分布数据,按省份存储的2020年乡镇点数据，包括第七次人口普查信息，包含总人口数、男性人口、女性人口等人口统计信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划点数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",10,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1576,2010年乡镇人口普查分布数据,按省份存储的2010年乡镇点数据，包括第六次人口普查信息，包含总人口数、男性人口、女性人口等人口统计信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划点数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",10,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1574,2020年第七次人口普查数据-分区县统计数据,2020年区县面数据，包含全国第七次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",11,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1572,2000年第五次人口普查数据-分区县统计数据,2000年区县面数据，包含全国第五次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",11,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1571,1990年第四次人口普查数据-分区县统计数据,1990年区县面数据，包含全国第四次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",11,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1535,2010年乡镇人口普查分布数据,2010年乡镇人口普查分布数据,信息传输、软件和信息技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"按省份存储的乡镇点数据，挂接第六次人口普查信息，包括的总人口数、男性人口、女性人口等人口统计信息。

",10,"

",Telecommunications Data
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1533,2000年人口公里格网密度数据,2000年人口公里格网密度数据，包含高度值（米）、所属县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在乡镇人口普查数据基础上，生成插值格网，结合DEM数据完成高程分区统计，同时参考交通路网信息、水系分布情况计算人口密度权重，生成人口公里格网密度数据。

",12,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1567,2010年人口公里格网密度数据,2020年人口公里格网密度数据，包含高度值（米）、所示县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在乡镇人口普查数据基础上，生成插值格网，结合DEM数据完成高程分区统计，同时参考交通路网信息、水系分布情况计算人口密度权重，生成人口公里格网密度数据。

",12,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1568,2020年人口公里格网密度数据,2020年人口公里格网密度数据，包含高度值（米）、所示县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在乡镇人口普查数据基础上，生成插值格网，结合DEM数据完成高程分区统计，同时参考交通路网信息、水系分布情况计算人口密度权重，生成人口公里格网密度数据。

",12,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1534,1953年第一次人口普查数据-分区县统计数据,1953年区县面数据，包含全国第一次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",6,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1570,1982年第三次人口普查数据-分区县统计数据,1982年区县面数据，包含全国第三次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",11,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1569,1964年第二次人口普查数据-分区县统计数据,1964年区县面数据，包含全国第二次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",6,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1573,2010年第六次人口普查数据-分区县统计数据,2010年区县面数据，包含全国第六次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"在1:25万全国基础地理公开数据库基础上，以行政区划简册作为依据进行区县行政区划空间数据更新，并基于统计年鉴获取分区县人口数据，进行人口数据与空间数据的关联处理，形成不同年份分区县统计数据成果。

",11,"

","Retail, Location & Marketing Data"
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1513,2010年乡镇纽扣普查分布数据,2010年乡镇纽扣普查分布数据集,信息传输、软件和信息技术服务业,数据集,平台外交付,,北京星球时空科技有限公司,"中国区县级行政区划面数据，属性字段包含国家名称、省份名称、地级市名称、区县名称，以及对应地区的总人口数、男性人口、女性人口等人口统计信息。

",31,"

",Telecommunications Data
