url,title,description,category,price,provider,dimension,category_aws,price_mode,coverage,volume,size,update_frequency,platform,currency,data_sample
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=483,身份证号授权查询,通过授权平台 进行身份证号授权查询,信息传输、软件和信息技术服务业,98.0,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=482,生日信息授权查询,通过授权平台 进行生日信息授权查询,信息传输、软件和信息技术服务业,1.0,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=469,身份证归属省份查询,通过授权平台 进行身份证归属省份查询,信息传输、软件和信息技术服务业,0.5,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=466,性别信息授权查询,通过授权平台 进行性别信息授权查询,信息传输、软件和信息技术服务业,0.1,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=467,年龄信息授权查询,通过授权平台 进行年龄信息授权查询,信息传输、软件和信息技术服务业,0.3,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=470,星座信息授权查询,通过授权平台 进行星座信息授权查询,信息传输、软件和信息技术服务业,0.1,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=468,生肖信息授权查询,通过授权平台 进行生肖信息授权查询,信息传输、软件和信息技术服务业,0.1,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=465,出生日期信息授权查询,通过授权平台 进行出生日期信息授权查询,信息传输、软件和信息技术服务业,1.0,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=471,手机号信息授权查询,通过授权平台 进行手机号信息授权查询,信息传输、软件和信息技术服务业,10.0,北京国际大数据交易有限公司,1,Telecommunications Data,usage-based,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=319,港口信息,港口信息通过输入港口名称，展示港口的详细信息。帮助相关人员获取关于港口的实时 准确的信息、港口的未来船舶到港详情情况，以便更好地规划航行、进出港口和进行 货物装卸等操作,信息传输、软件和信息技术服务业,0.0,龙船（北京）科技有限公司,40,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=307,船舶AIS数据,输入船名/MMSI/IMO/呼号，即可返回完整的AIS数据。AIS数据包含了船舶位置、速度 航向、船舶信息、时间戳等完整的信息，具有实时和强交互的特点。基于此信息， 可展开业务分析,信息传输、软件和信息技术服务业,0.0,龙船（北京）科技有限公司,47,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=308,船舶航线,船舶航线可用于帮助船舶规划、优化和定制航行路径，综合了传播类型、货物负载、 航行安全性、天气等多种因素以确保船舶能够在最安全、高效和经济的航线上航行。,信息传输、软件和信息技术服务业,0.0,龙船（北京）科技有限公司,29,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1741,融量智选基,多维度的公募基金经理和基金评价数据，为基金投资者提供投前到投后的全周期数据服务支持。,金融业,0.0,融量数据科技（上海）有限公司,1409,Financial Services Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1749,融量量化AlphaMind,"完整符合量化PIT历史数据，丰富的量化模型和因子数据处理经验,因子值科学处理,赋能量化多因子研究、策略构建与回测。",金融业,0.0,融量数据科技（上海）有限公司,594,Financial Services Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1659,1-9批集采药品目录,收录整理目前国家前九批集采目录药品和规格信息,卫生和社会工作,1000.0,北京拜森纳医疗信息科技有限公司,4,Healthcare & Life Sciences Data,one-off,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1724,项目来访销售脱敏监测数据集,为全方位了解竞品核心优略势，竞争对手的产品和市场动态，判断竞争对手项目销售策略意图和调整方向，及时制定并调整新项目的定位和项目营销策略等提供数据依据。,房地产业,0.0,中原（中国）房地产代理有限公司,9,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1733,历史地名数据产品,本产品是根据福州市1988年历史航片生产的正射影像叠加同时期的地名注记生成的数字产品,科学研究和技术服务业,0.0,福州市勘测院有限公司,1,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1615,卫星导航脱敏观测数据文件,对公司运营的所有卫星导航定位采集传感器采集到的观测数据，进行数据脱敏算法处理后，按站、按UTC天存储每个站点的脱敏观测数据文件。,电力、热力、燃气及水生产和供应业,0.0,北京讯腾智慧科技股份有限公司,6,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1577,2020年乡镇人口普查空间分布数据,按省份存储的2020年乡镇点数据，包括第七次人口普查信息，包含总人口数、男性人口、女性人口等人口统计信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,10,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1576,2010年乡镇人口普查分布数据,按省份存储的2010年乡镇点数据，包括第六次人口普查信息，包含总人口数、男性人口、女性人口等人口统计信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,10,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1574,2020年第七次人口普查数据-分区县统计数据,2020年区县面数据，包含全国第七次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,11,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1572,2000年第五次人口普查数据-分区县统计数据,2000年区县面数据，包含全国第五次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,11,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1571,1990年第四次人口普查数据-分区县统计数据,1990年区县面数据，包含全国第四次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,11,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1535,2010年乡镇人口普查分布数据,2010年乡镇人口普查分布数据,信息传输、软件和信息技术服务业,0.0,北京星球时空科技有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1533,2000年人口公里格网密度数据,2000年人口公里格网密度数据，包含高度值（米）、所属县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,12,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1567,2010年人口公里格网密度数据,2020年人口公里格网密度数据，包含高度值（米）、所示县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,12,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1568,2020年人口公里格网密度数据,2020年人口公里格网密度数据，包含高度值（米）、所示县级行政区划的区划代码、人口普查总数、男性人口数、女性人口数等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,12,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1534,1953年第一次人口普查数据-分区县统计数据,1953年区县面数据，包含全国第一次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,6,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1570,1982年第三次人口普查数据-分区县统计数据,1982年区县面数据，包含全国第三次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,11,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1569,1964年第二次人口普查数据-分区县统计数据,1964年区县面数据，包含全国第二次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,6,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1573,2010年第六次人口普查数据-分区县统计数据,2010年区县面数据，包含全国第六次人口普查数据成果，包括区县名称、区县区划编码、户数、人口数据等属性信息。,科学研究和技术服务业,0.0,北京星球时空科技有限公司,11,"Retail, Location & Marketing Data",free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1513,2010年乡镇纽扣普查分布数据,2010年乡镇纽扣普查分布数据集,信息传输、软件和信息技术服务业,0.0,北京星球时空科技有限公司,31,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1536,区域经济社会发展综合评价体系指标数据集,基于自研的区域经济指标模型，通过收集相关数据进行分析计算后得到的评价区域经济发展水平的数据集。该数据集能够从多维度分析区域经济发展水平，帮助决策层判断和把握当前经济走势，提供针对性的政策措施。,信息传输、软件和信息技术服务业,0.0,北京壬数信息有限公司,16,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1529,雄安新区容东片区数字道路综合数据,数字交通综合数据集是基于路侧部署的激光雷达、毫米波雷达、摄像头等设备有效监测的机动车、非机动车、行人的位置、速度等信息。经清洗、融合、脱敏等加工处理后形成的多模态的数据产品（不包含个人敏感信息）。,交通运输、仓储和邮政业,0.0,中电信数字城市科技有限公司,8,Automotive Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=960,全国施工企业年度中标百强名单数据集,提供全国施工企业年度数量前100名的企业。,信息传输、软件和信息技术服务业,0.0,重庆大司空信息科技有限公司,2,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=961,全国各类型建筑资质企业名单,提供全国各类型资质的企业名单，还可以根据企业性质是否为央国企组合输出。,信息传输、软件和信息技术服务业,0.0,重庆大司空信息科技有限公司,7,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=962,城市重点项目数据集,提供各地方政府发布的重点项目清单，帮助企业做区域市场分析。,信息传输、软件和信息技术服务业,0.0,重庆大司空信息科技有限公司,19,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=963,企业围串标记录数据集,提供企业在招投标过程中的围串标不良行为记录，帮助业主单位进行风险审查，帮助金融机构贷前准入调查。,信息传输、软件和信息技术服务业,0.0,重庆大司空信息科技有限公司,8,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1261,2021年4季度~2023年3季度运动、休闲中标信息,2021年4季度~2023年3季度运动、休闲中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1263,2021年4季度~2023年3季度智能制造中标信息,2021年4季度~2023年3季度智能制造中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1264,公司,公司,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1273,2021年4季度~2023年3季度运动、休闲招标信息,2021年4季度~2023年3季度运动、休闲招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1253,2021年4季度~2023年3季度污水处理中标信息,2021年4季度~2023年3季度污水处理中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1254,2021年4季度~2023年3季度消防中标信息,2021年4季度~2023年3季度消防中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1255,2021年4季度~2023年3季度烟气处理中标信息,2021年4季度~2023年3季度烟气处理中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1256,2021年4季度~2023年3季度冶金工业中标信息,2021年4季度~2023年3季度冶金工业中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1257,2021年4季度~2023年3季度医疗耗材中标信息,2021年4季度~2023年3季度医疗耗材中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1258,2021年4季度~2023年3季度医疗设备中标信息,2021年4季度~2023年3季度医疗设备中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1259,2021年4季度~2023年3季度仪器仪表中标信息,2021年4季度~2023年3季度仪器仪表中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1260,2021年4季度~2023年3季度印刷产品中标信息,2021年4季度~2023年3季度印刷产品中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1187,2021年4季度~2023年3季度服装纺织招标信息,2021年4季度~2023年3季度服装纺织招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1188,2021年4季度~2023年3季度工程服务招标信息,2021年4季度~2023年3季度工程服务招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1189,2021年4季度~2023年3季度化工产品招标信息,2021年4季度~2023年3季度化工产品招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1190,2021年4季度~2023年3季度加工机械招标信息,2021年4季度~2023年3季度加工机械招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1191,2021年4季度~2023年3季度家具木材招标信息,2021年4季度~2023年3季度家具木材招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1192,2021年4季度~2023年3季度建筑、建材招标信息,2021年4季度~2023年3季度建筑、建材招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1193,2021年4季度~2023年3季度交通工具招标信息,2021年4季度~2023年3季度交通工具招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1194,2021年4季度~2023年3季度交通设施招标信息,2021年4季度~2023年3季度交通设施招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1195,2021年4季度~2023年3季度酒店旅游招标信息,2021年4季度~2023年3季度酒店旅游招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1196,2021年4季度~2023年3季度矿产及其产品招标信息,2021年4季度~2023年3季度矿产及其产品招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1198,2021年4季度~2023年3季度贸易分销招标信息,2021年4季度~2023年3季度贸易分销招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1199,2021年4季度~2023年3季度煤制品招标信息,2021年4季度~2023年3季度煤制品招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1200,2021年4季度~2023年3季度能源招标信息,2021年4季度~2023年3季度能源招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1201,2021年4季度~2023年3季度弱电安防招标信息,2021年4季度~2023年3季度弱电安防招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1262,2021年4季度~2023年3季度造纸纸品中标信息,2021年4季度~2023年3季度造纸纸品中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1202,2021年4季度~2023年3季度商务服务招标信息,2021年4季度~2023年3季度商务服务招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1203,2021年4季度~2023年3季度石油石化招标信息,2021年4季度~2023年3季度石油石化招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1205,2021年4季度~2023年3季度食品饮料招标信息,2021年4季度~2023年3季度食品饮料招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1206,2021年4季度~2023年3季度输电设备招标信息,2021年4季度~2023年3季度输电设备招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1208,2021年4季度~2023年3季度通讯产品招标信息,2021年4季度~2023年3季度通讯产品招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1210,2021年4季度~2023年3季度通用机械招标信息,2021年4季度~2023年3季度通用机械招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1211,2021年4季度~2023年3季度污水处理招标信息,2021年4季度~2023年3季度污水处理招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1212,2021年4季度~2023年3季度消防招标信息,2021年4季度~2023年3季度消防招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1213,2021年4季度~2023年3季度冶金工业招标信息,2021年4季度~2023年3季度冶金工业招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1214,2021年4季度~2023年3季度医疗设备招标信息,2021年4季度~2023年3季度医疗设备招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1215,2021年4季度~2023年3季度仪器仪表招标信息,2021年4季度~2023年3季度仪器仪表招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1216,2021年4季度~2023年3季度印刷产品招标信息,2021年4季度~2023年3季度印刷产品招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1217,2021年4季度~2023年3季度园林绿化招标信息,2021年4季度~2023年3季度园林绿化招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1220,2021年4季度~2023年3季度智能制造招标信息,2021年4季度~2023年3季度智能制造招标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
https://webs.bjidex.com/sys-bsc-home/#/bscConsole/tradingMarket/detail?id=1221,2021年4季度~2023年3季度IT中标信息,2021年4季度~2023年3季度IT中标信息,信息传输、软件和信息技术服务业,0.0,北京国联视讯信息技术股份有限公司,10,Telecommunications Data,free,CN,0,0,no-update,Beijing International Data Exchange,RMB,
